MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Year_Sold,Sale_Type,Sale_Condition
b'One_Story_1945_and_Older',b'Residential_Medium_Density',50.0,8635.0,b'Regular',b'Lvl',b'Inside',b'Brookside',b'Norm',b'OneFam',b'One_Story',4,4,1925.0,1950.0,b'Hip',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,1,b'BrkTil',3,3,1,b'LwQ',4.0,b'Unf',0.0,938.0,1072.0,2,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,2,0.0,0,b'Detchd',b'Unf',1184.0,2,0.0,0.0,105.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Two_and_Half_Story_All_Ages',b'Residential_Low_Density',0.0,11888.0,b'Slightly_Irregular',b'Bnk',b'Inside',b'Brookside',b'PosN',b'OneFam',b'Two_and_Half_Unf',5,5,1916.0,1994.0,b'Gable',b'Wd Sdng',b'Wd Shng',b'None',0.0,1,2,b'BrkTil',3,3,1,b'Unf',7.0,b'Unf',0.0,844.0,844.0,3,1445.0,689.0,0.0,2134.0,0.0,0.0,2.0,0.0,5.0,1.0,3,0.0,0,b'Detchd',b'Unf',441.0,3,0.0,60.0,268.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Two_Story_1945_and_Older',b'Residential_Low_Density',60.0,11414.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Brookside',b'RRAn',b'OneFam',b'Two_Story',6,7,1910.0,1993.0,b'Gable',b'HdBoard',b'HdBoard',b'None',0.0,1,3,b'BrkTil',4,3,1,b'Unf',7.0,b'Unf',0.0,728.0,728.0,2,1136.0,883.0,0.0,2019.0,0.0,0.0,1.0,0.0,3.0,1.0,3,0.0,0,b'Detchd',b'Unf',532.0,3,509.0,135.0,0.0,0.0,0.0,0.0,b'Good_Privacy',0.0,2009.0,b'WD ',b'Normal'
b'Two_Story_1945_and_Older',b'Residential_Medium_Density',57.0,8094.0,b'Regular',b'Lvl',b'Inside',b'Old_Town',b'Norm',b'OneFam',b'Two_Story',5,5,1915.0,1950.0,b'Gable',b'MetalSd',b'MetalSd',b'None',0.0,1,2,b'PConc',3,3,1,b'Unf',7.0,b'Unf',0.0,1048.0,1048.0,3,1048.0,720.0,0.0,1768.0,0.0,0.0,2.0,0.0,3.0,1.0,2,0.0,0,b'Detchd',b'Unf',576.0,2,0.0,0.0,150.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Two_Story_1945_and_Older',b'Residential_Medium_Density',50.0,2500.0,b'Regular',b'Lvl',b'Corner',b'Old_Town',b'Norm',b'OneFam',b'Two_Story',6,7,1915.0,2005.0,b'Gable',b'Stucco',b'Stucco',b'None',0.0,2,2,b'PConc',3,3,1,b'ALQ',1.0,b'Unf',0.0,611.0,910.0,4,916.0,910.0,0.0,1826.0,1.0,0.0,1.0,1.0,4.0,1.0,4,1.0,4,b'Attchd',b'Unf',164.0,2,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Two_Story_1945_and_Older',b'Residential_Medium_Density',68.0,9928.0,b'Regular',b'Lvl',b'Inside',b'Old_Town',b'Norm',b'OneFam',b'Two_Story',6,7,1915.0,1994.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,3,b'BrkTil',3,3,1,b'Unf',7.0,b'Unf',0.0,672.0,672.0,1,1272.0,672.0,0.0,1944.0,0.0,0.0,2.0,0.0,3.0,1.0,2,0.0,0,b'Detchd',b'Unf',216.0,3,24.0,28.0,0.0,0.0,0.0,0.0,b'No_Fence',400.0,2009.0,b'WD ',b'Normal'
b'Two_and_Half_Story_All_Ages',b'Residential_Medium_Density',92.0,5520.0,b'Regular',b'Lvl',b'Corner',b'Old_Town',b'Norm',b'OneFam',b'Two_and_Half_Fin',5,5,1912.0,1950.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,2,b'CBlock',3,3,1,b'Unf',7.0,b'Unf',0.0,755.0,755.0,4,929.0,929.0,371.0,2229.0,0.0,0.0,1.0,0.0,5.0,1.0,2,0.0,0,b'No_Garage',b'No_Garage',0.0,0,0.0,198.0,30.0,0.0,0.0,0.0,b'Minimum_Privacy',0.0,2009.0,b'WD ',b'Abnorml'
b'Duplex_All_Styles_and_Ages',b'Residential_Medium_Density',50.0,3000.0,b'Regular',b'Bnk',b'Inside',b'Old_Town',b'Norm',b'Duplex',b'Two_Story',4,0,1922.0,1950.0,b'Hip',b'MetalSd',b'MetalSd',b'None',0.0,1,2,b'BrkTil',3,2,1,b'Unf',7.0,b'Unf',0.0,1040.0,1040.0,2,1088.0,1040.0,0.0,2128.0,0.0,0.0,2.0,0.0,4.0,2.0,2,0.0,0,b'No_Garage',b'No_Garage',0.0,0,0.0,56.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Abnorml'
b'Two_Story_1945_and_Older',b'Residential_Medium_Density',57.0,6876.0,b'Regular',b'Lvl',b'Inside',b'Iowa_DOT_and_Rail_Road',b'Norm',b'OneFam',b'Two_Story',5,4,1927.0,1950.0,b'Gable',b'Plywood',b'Plywood',b'None',0.0,1,2,b'CBlock',3,2,1,b'BLQ',2.0,b'Unf',0.0,198.0,720.0,1,1146.0,784.0,0.0,1930.0,1.0,0.0,2.0,0.0,4.0,1.0,2,0.0,0,b'Attchd',b'Unf',316.0,3,0.0,0.0,213.0,0.0,0.0,0.0,b'Minimum_Privacy',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1945_and_Older',b'Residential_Medium_Density',52.0,6240.0,b'Regular',b'Lvl',b'Inside',b'Iowa_DOT_and_Rail_Road',b'Norm',b'OneFam',b'One_and_Half_Fin',3,4,1925.0,1950.0,b'Gable',b'MetalSd',b'MetalSd',b'None',0.0,1,2,b'CBlock',3,3,1,b'BLQ',2.0,b'Unf',0.0,628.0,780.0,2,848.0,0.0,360.0,1208.0,0.0,0.0,1.0,0.0,2.0,1.0,2,0.0,0,b'Detchd',b'Unf',539.0,3,0.0,23.0,112.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Two_Story_1945_and_Older',b'Residential_Medium_Density',0.0,5775.0,b'Moderately_Irregular',b'Bnk',b'Corner',b'Old_Town',b'Feedr',b'OneFam',b'Two_Story',5,6,1915.0,2002.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,2,b'BrkTil',3,3,1,b'Unf',7.0,b'Unf',0.0,483.0,483.0,4,741.0,686.0,0.0,1427.0,0.0,0.0,1.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'Unf',379.0,3,0.0,24.0,112.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Two_Family_conversion_All_Styles_and_Ages',b'Residential_Medium_Density',41.0,5852.0,b'Irregular',b'Bnk',b'Corner',b'Old_Town',b'Feedr',b'TwoFmCon',b'Two_and_Half_Unf',6,4,1902.0,2000.0,b'Gable',b'MetalSd',b'MetalSd',b'Stone',188.0,1,1,b'BrkTil',3,2,1,b'Rec',6.0,b'Unf',0.0,851.0,1020.0,2,978.0,886.0,0.0,1864.0,0.0,0.0,2.0,1.0,6.0,1.0,2,0.0,0,b'No_Garage',b'No_Garage',0.0,0,0.0,188.0,102.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Medium_Density',60.0,5160.0,b'Regular',b'Lvl',b'Corner',b'Iowa_DOT_and_Rail_Road',b'Norm',b'OneFam',b'One_and_Half_Fin',5,5,1927.0,1950.0,b'Gable',b'MetalSd',b'MetalSd',b'None',0.0,1,1,b'BrkTil',3,3,1,b'Unf',7.0,b'Unf',0.0,1204.0,1204.0,2,1204.0,462.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,2,0.0,0,b'Detchd',b'Unf',384.0,2,0.0,0.0,148.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Split_Foyer',b'Residential_Medium_Density',86.0,5160.0,b'Regular',b'Lvl',b'Inside',b'Iowa_DOT_and_Rail_Road',b'Norm',b'OneFam',b'SFoyer',3,5,1923.0,1950.0,b'Hip',b'MetalSd',b'MetalSd',b'None',0.0,1,3,b'PConc',4,2,3,b'BLQ',2.0,b'Rec',63.0,46.0,858.0,2,892.0,0.0,0.0,892.0,1.0,0.0,1.0,0.0,1.0,1.0,3,0.0,0,b'No_Garage',b'No_Garage',0.0,0,0.0,0.0,105.0,0.0,160.0,0.0,b'No_Fence',0.0,2009.0,b'COD',b'Abnorml'
b'Two_Family_conversion_All_Styles_and_Ages',b'Residential_Medium_Density',60.0,10320.0,b'Regular',b'Bnk',b'Inside',b'Iowa_DOT_and_Rail_Road',b'Artery',b'TwoFmCon',b'Two_Story',5,6,1915.0,1965.0,b'Gable',b'MetalSd',b'MetalSd',b'None',0.0,1,3,b'CBlock',3,3,1,b'Rec',6.0,b'ALQ',262.0,160.0,698.0,4,754.0,649.0,0.0,1403.0,1.0,0.0,1.0,1.0,3.0,1.0,2,0.0,0,b'Detchd',b'Unf',308.0,3,0.0,0.0,288.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',50.0,4280.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'One_Story',3,8,1946.0,2001.0,b'Gable',b'MetalSd',b'MetalSd',b'None',0.0,1,3,b'CBlock',2,3,1,b'Unf',7.0,b'Unf',0.0,560.0,560.0,4,704.0,0.0,0.0,704.0,0.0,1.0,1.0,0.0,2.0,1.0,1,0.0,0,b'CarPort',b'Unf',220.0,3,0.0,0.0,24.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Duplex_All_Styles_and_Ages',b'Residential_Low_Density',60.0,10800.0,b'Regular',b'Lvl',b'Inside',b'Edwards',b'Norm',b'Duplex',b'One_Story',4,4,1987.0,1988.0,b'Gable',b'Plywood',b'Plywood',b'None',0.0,1,2,b'CBlock',4,4,4,b'GLQ',3.0,b'Unf',0.0,0.0,1200.0,2,1200.0,0.0,0.0,1200.0,3.0,0.0,3.0,0.0,3.0,1.0,2,0.0,0,b'No_Garage',b'No_Garage',0.0,0,120.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Alloca'
b'Duplex_All_Styles_and_Ages',b'Residential_Low_Density',60.0,10800.0,b'Regular',b'Lvl',b'Inside',b'Edwards',b'Norm',b'Duplex',b'One_Story',4,4,1987.0,1988.0,b'Gable',b'Plywood',b'Plywood',b'None',0.0,1,3,b'CBlock',4,4,4,b'GLQ',3.0,b'Unf',0.0,0.0,1200.0,2,1200.0,0.0,0.0,1200.0,3.0,0.0,3.0,0.0,3.0,1.0,2,0.0,0,b'No_Garage',b'No_Garage',0.0,0,120.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Alloca'
b'Duplex_All_Styles_and_Ages',b'Residential_Low_Density',0.0,10547.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Edwards',b'Norm',b'Duplex',b'SFoyer',4,4,1978.0,1978.0,b'Gable',b'Plywood',b'Plywood',b'None',0.0,1,2,b'PConc',4,4,4,b'GLQ',3.0,b'Unf',0.0,0.0,1152.0,2,1152.0,0.0,0.0,1152.0,2.0,0.0,2.0,0.0,2.0,2.0,2,0.0,0,b'Detchd',b'Unf',252.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1945_and_Older',b'Residential_Low_Density',0.0,10020.0,b'Slightly_Irregular',b'Low',b'Inside',b'Edwards',b'Norm',b'OneFam',b'One_Story',0,0,1922.0,1950.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'None',0.0,0,1,b'BrkTil',2,1,4,b'BLQ',2.0,b'Unf',0.0,333.0,683.0,3,904.0,0.0,0.0,904.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0,b'No_Garage',b'No_Garage',0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Two_Story_1945_and_Older',b'Residential_High_Density',54.0,6629.0,b'Regular',b'Lvl',b'Inside',b'Edwards',b'Artery',b'OneFam',b'Two_Story',5,5,1925.0,1950.0,b'Gambrel',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,3,b'BrkTil',3,3,1,b'BLQ',2.0,b'Unf',0.0,121.0,672.0,2,697.0,672.0,0.0,1369.0,1.0,0.0,2.0,0.0,3.0,1.0,2,0.0,0,b'Detchd',b'Unf',300.0,3,147.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',60.0,9780.0,b'Regular',b'Lvl',b'Inside',b'Edwards',b'Norm',b'OneFam',b'One_and_Half_Fin',4,2,1934.0,1950.0,b'Gable',b'MetalSd',b'MetalSd',b'None',0.0,1,2,b'PConc',3,3,1,b'Unf',7.0,b'Unf',0.0,585.0,585.0,2,687.0,425.0,0.0,1112.0,1.0,0.0,2.0,0.0,4.0,1.0,2,0.0,0,b'Detchd',b'Unf',226.0,1,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Split_or_Multilevel',b'Residential_Low_Density',70.0,12886.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'SLvl',4,5,1963.0,1999.0,b'Gable',b'HdBoard',b'HdBoard',b'None',0.0,1,2,b'CBlock',4,3,3,b'ALQ',1.0,b'Unf',0.0,76.0,520.0,4,1464.0,0.0,0.0,1464.0,0.0,1.0,2.0,0.0,3.0,1.0,2,1.0,3,b'Attchd',b'RFn',480.0,3,302.0,0.0,0.0,0.0,100.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',80.0,8816.0,b'Regular',b'Lvl',b'Corner',b'Sawyer',b'Feedr',b'OneFam',b'One_Story',4,5,1963.0,1963.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'PConc',3,3,1,b'Rec',6.0,b'Unf',0.0,470.0,1121.0,2,1121.0,0.0,0.0,1121.0,1.0,0.0,1.0,0.0,3.0,1.0,2,0.0,0,b'Detchd',b'Unf',480.0,3,0.0,80.0,0.0,0.0,0.0,0.0,b'Minimum_Privacy',0.0,2009.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',70.0,11184.0,b'Regular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'Two_Story',5,4,1978.0,1978.0,b'Hip',b'HdBoard',b'HdBoard',b'BrkFace',92.0,1,2,b'CBlock',3,3,1,b'LwQ',4.0,b'Rec',500.0,192.0,918.0,3,918.0,765.0,0.0,1683.0,0.0,0.0,2.0,1.0,3.0,1.0,2,1.0,3,b'Attchd',b'RFn',440.0,3,243.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',75.0,11625.0,b'Regular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'One_Story',4,5,1967.0,1967.0,b'Hip',b'HdBoard',b'HdBoard',b'BrkFace',172.0,1,2,b'CBlock',3,3,1,b'BLQ',2.0,b'Unf',0.0,525.0,1052.0,2,1052.0,0.0,0.0,1052.0,0.0,0.0,1.0,1.0,3.0,1.0,2,1.0,1,b'Attchd',b'Fin',668.0,3,0.0,215.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Abnorml'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',65.0,7800.0,b'Regular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'One_Story',4,6,1967.0,2004.0,b'Hip',b'HdBoard',b'HdBoard',b'BrkFace',89.0,1,2,b'PConc',3,3,1,b'ALQ',1.0,b'Unf',0.0,414.0,864.0,4,899.0,0.0,0.0,899.0,0.0,0.0,1.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',288.0,3,64.0,0.0,0.0,0.0,0.0,0.0,b'Minimum_Privacy',0.0,2009.0,b'WD ',b'Normal'
b'Split_Foyer',b'Residential_Low_Density',0.0,8014.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Sawyer',b'Norm',b'OneFam',b'SFoyer',5,4,1978.0,1978.0,b'Gable',b'Plywood',b'HdBoard',b'BrkFace',23.0,1,2,b'CBlock',4,3,4,b'GLQ',3.0,b'Unf',0.0,0.0,456.0,2,1034.0,0.0,0.0,1034.0,0.0,1.0,1.0,0.0,3.0,1.0,2,1.0,2,b'Basment',b'Fin',504.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Split_Foyer',b'Residential_Low_Density',0.0,7252.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Sawyer',b'Norm',b'OneFam',b'SFoyer',4,4,1982.0,1982.0,b'Hip',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,2,b'CBlock',4,3,3,b'GLQ',3.0,b'Unf',0.0,173.0,858.0,2,858.0,0.0,0.0,858.0,1.0,0.0,1.0,0.0,2.0,1.0,2,0.0,0,b'Detchd',b'Unf',576.0,3,120.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Split_Foyer',b'Residential_Low_Density',74.0,8740.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'SFoyer',4,5,1982.0,1982.0,b'Hip',b'HdBoard',b'HdBoard',b'None',0.0,1,2,b'CBlock',3,3,3,b'ALQ',1.0,b'Unf',0.0,168.0,840.0,2,860.0,0.0,0.0,860.0,1.0,0.0,1.0,0.0,2.0,1.0,2,0.0,0,b'Detchd',b'Unf',528.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,11616.0,b'Regular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'One_Story',4,4,1962.0,1962.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'BrkFace',116.0,1,2,b'CBlock',3,3,1,b'LwQ',4.0,b'BLQ',670.0,252.0,1092.0,2,1092.0,0.0,0.0,1092.0,0.0,1.0,1.0,0.0,3.0,1.0,2,1.0,1,b'Attchd',b'Unf',288.0,3,0.0,20.0,144.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Split_or_Multilevel',b'Residential_Low_Density',88.0,15400.0,b'Regular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'SLvl',4,4,1961.0,1961.0,b'Hip',b'HdBoard',b'HdBoard',b'None',0.0,1,2,b'CBlock',3,4,1,b'Unf',7.0,b'Unf',0.0,552.0,552.0,2,904.0,611.0,259.0,1774.0,0.0,0.0,2.0,0.0,4.0,1.0,2,1.0,3,b'Attchd',b'Unf',384.0,3,290.0,40.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'Split_or_Multilevel',b'Residential_Low_Density',88.0,15312.0,b'Regular',b'Lvl',b'Inside',b'Sawyer',b'Norm',b'OneFam',b'SLvl',5,4,1960.0,1960.0,b'Hip',b'Wd Sdng',b'Wd Sdng',b'BrkFace',54.0,1,2,b'CBlock',3,3,3,b'BLQ',2.0,b'Unf',0.0,550.0,1138.0,4,1138.0,0.0,0.0,1138.0,0.0,1.0,1.0,0.0,3.0,1.0,2,1.0,3,b'Attchd',b'RFn',480.0,3,0.0,0.0,0.0,0.0,140.0,0.0,b'Minimum_Privacy',0.0,2009.0,b'COD',b'Normal'
b'Split_or_Multilevel',b'Residential_Low_Density',0.0,15584.0,b'Regular',b'Lvl',b'Inside',b'Clear_Creek',b'Norm',b'OneFam',b'SLvl',4,4,1956.0,1956.0,b'Hip',b'Wd Sdng',b'Wd Sdng',b'BrkFace',366.0,1,2,b'CBlock',3,3,2,b'Unf',7.0,b'Unf',0.0,825.0,825.0,4,2071.0,0.0,0.0,2071.0,0.0,1.0,1.0,1.0,4.0,1.0,2,1.0,3,b'Attchd',b'Unf',336.0,3,131.0,28.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,9000.0,b'Regular',b'Lvl',b'Corner',b'Sawyer',b'Norm',b'OneFam',b'One_Story',1,1,1947.0,1950.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,2,b'Slab',0,0,0,b'No_Basement',5.0,b'No_Basement',0.0,0.0,0.0,1,660.0,0.0,0.0,660.0,0.0,0.0,1.0,0.0,2.0,1.0,1,0.0,0,b'No_Garage',b'No_Garage',0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',0.0,11250.0,b'Regular',b'Lvl',b'Inside',b'Clear_Creek',b'Norm',b'OneFam',b'One_and_Half_Fin',3,4,1957.0,1989.0,b'Gable',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,2,b'CBlock',3,3,3,b'Unf',7.0,b'Unf',0.0,1104.0,1104.0,4,1104.0,684.0,0.0,1788.0,1.0,0.0,1.0,0.0,5.0,1.0,2,2.0,3,b'Attchd',b'Unf',304.0,3,120.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',65.0,25095.0,b'Slightly_Irregular',b'Low',b'Inside',b'Clear_Creek',b'Norm',b'OneFam',b'One_Story',4,7,1968.0,2003.0,b'Flat',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,2,b'CBlock',3,3,4,b'GLQ',3.0,b'Unf',0.0,113.0,1437.0,4,1473.0,0.0,0.0,1473.0,2.0,0.0,1.0,0.0,1.0,1.0,4,2.0,4,b'Attchd',b'Unf',452.0,3,0.0,48.0,0.0,0.0,60.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,17140.0,b'Regular',b'Lvl',b'Inside',b'Edwards',b'Norm',b'OneFam',b'One_Story',3,5,1956.0,1956.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'CBlock',3,3,1,b'ALQ',1.0,b'Unf',0.0,75.0,1134.0,4,1229.0,0.0,0.0,1229.0,0.0,0.0,1.0,0.0,3.0,1.0,2,0.0,0,b'Attchd',b'RFn',284.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1945_and_Older',b'Residential_Low_Density',0.0,12342.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Edwards',b'Norm',b'OneFam',b'One_Story',3,4,1940.0,1950.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'CBlock',3,3,1,b'BLQ',2.0,b'Unf',0.0,599.0,861.0,4,861.0,0.0,0.0,861.0,0.0,0.0,1.0,0.0,1.0,1.0,2,0.0,0,b'Detchd',b'Unf',539.0,3,158.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,10708.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Clear_Creek',b'Norm',b'OneFam',b'One_Story',4,4,1955.0,1993.0,b'Hip',b'Wd Sdng',b'Wd Sdng',b'None',0.0,2,2,b'CBlock',3,3,1,b'LwQ',4.0,b'BLQ',768.0,470.0,1617.0,4,1867.0,0.0,0.0,1867.0,1.0,0.0,1.0,0.0,2.0,1.0,2,3.0,4,b'Attchd',b'Fin',303.0,3,476.0,0.0,0.0,0.0,142.0,0.0,b'Good_Wood',0.0,2009.0,b'COD',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,13680.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Edwards',b'Norm',b'OneFam',b'One_Story',2,4,1955.0,1955.0,b'Hip',b'BrkFace',b'Wd Sdng',b'None',0.0,1,2,b'Slab',0,0,0,b'No_Basement',5.0,b'No_Basement',0.0,0.0,0.0,4,1733.0,0.0,0.0,1733.0,0.0,0.0,2.0,0.0,4.0,1.0,2,1.0,4,b'Attchd',b'Unf',452.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,15635.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Edwards',b'Norm',b'OneFam',b'One_Story',3,4,1954.0,1954.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'CBlock',0,0,0,b'No_Basement',5.0,b'No_Basement',0.0,0.0,0.0,2,1383.0,0.0,0.0,1383.0,0.0,0.0,1.0,0.0,2.0,1.0,2,0.0,0,b'Attchd',b'Unf',498.0,2,0.0,0.0,90.0,0.0,110.0,0.0,b'No_Fence',0.0,2009.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',73.0,9855.0,b'Regular',b'Lvl',b'Corner',b'Edwards',b'Norm',b'OneFam',b'One_Story',5,4,1956.0,1956.0,b'Hip',b'Wd Sdng',b'Wd Sdng',b'None',0.0,1,2,b'CBlock',3,3,1,b'Unf',7.0,b'Unf',0.0,1436.0,1436.0,1,1689.0,0.0,0.0,1689.0,0.0,0.0,1.0,0.0,3.0,1.0,2,1.0,4,b'Attchd',b'Unf',480.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'Minimum_Privacy',0.0,2009.0,b'COD',b'Normal'
